ID,Type,Group,PAR,Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit,Cal0_Amplitude,Cal0_Amplitude_Unit,Cal2nd_Amplitude,Cal2nd_Amplitude_Unit
b1.0,Blank,1,0,06/29/2022,13:12:51,1,Luka,904702187,POF1,3.5,min,248.766,μmol/L,Humid,27.28,deg,12020,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36898.59,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:13:01,1,Luka,904702187,POF1,3.667,min,248.794,μmol/L,Humid,27.281,deg,12020,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36895.34,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:13:11,1,Luka,904702187,POF1,3.834,min,248.87,μmol/L,Humid,27.28,deg,12021,µV,17.606,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36901.23,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:13:21,1,Luka,904702187,POF1,4,min,248.836,μmol/L,Humid,27.277,deg,12022,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36897.16,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:13:31,1,Luka,904702187,POF1,4.167,min,249.1,μmol/L,Humid,27.268,deg,12023,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36897.6,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:13:41,1,Luka,904702187,POF1,4.333,min,248.531,μmol/L,Humid,27.29,deg,12024,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36890.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:13:51,1,Luka,904702187,POF1,4.5,min,248.484,μmol/L,Humid,27.292,deg,12023,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36902.23,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:14:01,1,Luka,904702187,POF1,4.666,min,249.496,μmol/L,Humid,27.249,deg,12027,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36899.19,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b1.0,Blank,1,0,06/29/2022,13:14:11,1,Luka,904702187,POF1,4.834,min,248.813,μmol/L,Humid,27.278,deg,12024,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36895.12,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,11:59:55,2,Luka,104693451,POF2,0,min,270.494,μmol/L,Humid,26.456,deg,11536,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35420.65,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:00:05,2,Luka,104693451,POF2,0.162,min,270.255,μmol/L,Humid,26.463,deg,11532,µV,17.476,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35393.24,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:00:15,2,Luka,104693451,POF2,0.329,min,268.939,μmol/L,Humid,26.518,deg,11499,µV,17.463,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35370.3,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:00:25,2,Luka,104693451,POF2,0.496,min,269.869,μmol/L,Humid,26.48,deg,11471,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35392.39,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:00:35,2,Luka,104693451,POF2,0.662,min,273.733,μmol/L,Humid,26.335,deg,11476,µV,17.463,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35396.03,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:00:45,2,Luka,104693451,POF2,0.829,min,273.782,μmol/L,Humid,26.331,deg,11494,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35432.42,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:00:55,2,Luka,104693451,POF2,0.996,min,271.388,μmol/L,Humid,26.424,deg,11474,µV,17.463,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35388.85,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:01:05,2,Luka,104693451,POF2,1.162,min,274.126,μmol/L,Humid,26.318,deg,11431,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35387.79,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:01:15,2,Luka,104693451,POF2,1.329,min,274.414,μmol/L,Humid,26.305,deg,11437,µV,17.476,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35378.88,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:01:25,2,Luka,104693451,POF2,1.495,min,273.861,μmol/L,Humid,26.328,deg,11455,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35399.93,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:01:35,2,Luka,104693451,POF2,1.663,min,273.941,μmol/L,Humid,26.325,deg,11416,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35383.78,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:01:45,2,Luka,104693451,POF2,1.829,min,276.989,μmol/L,Humid,26.213,deg,11413,µV,17.463,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35392.08,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:01:55,2,Luka,104693451,POF2,1.996,min,273.914,μmol/L,Humid,26.326,deg,11389,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35375.66,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:02:05,2,Luka,104693451,POF2,2.162,min,278.172,μmol/L,Humid,26.167,deg,11375,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35402.23,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:02:15,2,Luka,104693451,POF2,2.329,min,276.39,μmol/L,Humid,26.231,deg,11392,µV,17.476,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35394.92,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:02:25,2,Luka,104693451,POF2,2.496,min,276.958,μmol/L,Humid,26.212,deg,11355,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35371.01,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:02:35,2,Luka,104693451,POF2,2.663,min,277.793,μmol/L,Humid,26.181,deg,11331,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35399.77,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:02:45,2,Luka,104693451,POF2,2.829,min,277.281,μmol/L,Humid,26.2,deg,11299,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35380.5,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:02:55,2,Luka,104693451,POF2,2.996,min,276.046,μmol/L,Humid,26.246,deg,11293,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35371.91,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:03:05,2,Luka,104693451,POF2,3.163,min,276.936,μmol/L,Humid,26.215,deg,11310,µV,17.463,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35382.71,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:03:15,2,Luka,104693451,POF2,3.329,min,274.334,μmol/L,Humid,26.308,deg,11270,µV,17.476,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35365.04,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:03:25,2,Luka,104693451,POF2,3.496,min,278.632,μmol/L,Humid,26.15,deg,11254,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35361.93,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:03:35,2,Luka,104693451,POF2,3.662,min,278.709,μmol/L,Humid,26.145,deg,11224,µV,17.476,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35372.98,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:03:45,2,Luka,104693451,POF2,3.829,min,279.392,μmol/L,Humid,26.122,deg,11252,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35401.94,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:03:55,2,Luka,104693451,POF2,3.995,min,280.787,μmol/L,Humid,26.073,deg,11231,µV,17.463,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35359.45,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:04:05,2,Luka,104693451,POF2,4.163,min,274.339,μmol/L,Humid,26.31,deg,11193,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35346.68,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:04:15,2,Luka,104693451,POF2,4.329,min,281.495,μmol/L,Humid,26.045,deg,11194,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35350.64,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:04:25,2,Luka,104693451,POF2,4.496,min,281.88,μmol/L,Humid,26.031,deg,11179,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35335.19,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:04:35,2,Luka,104693451,POF2,4.663,min,280.806,μmol/L,Humid,26.068,deg,11172,µV,17.476,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35341.3,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,420,06/29/2022,12:04:45,2,Luka,104693451,POF2,4.829,min,281.742,μmol/L,Humid,26.036,deg,11153,µV,17.47,°C,1033,hPa,33,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35325,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:09:21,2,Luka,104693451,POF2,0,min,292.052,μmol/L,Humid,25.618,deg,14602,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34928.12,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:09:31,2,Luka,104693451,POF2,0.166,min,291.477,μmol/L,Humid,25.638,deg,14601,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34920.06,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:09:41,2,Luka,104693451,POF2,0.333,min,291.215,μmol/L,Humid,25.645,deg,14605,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34920.74,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:09:51,2,Luka,104693451,POF2,0.5,min,291.416,μmol/L,Humid,25.638,deg,14604,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34922.43,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:10:01,2,Luka,104693451,POF2,0.666,min,291.588,μmol/L,Humid,25.632,deg,14607,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34923.95,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:10:11,2,Luka,104693451,POF2,0.833,min,291.301,μmol/L,Humid,25.642,deg,14606,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34926.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:10:21,2,Luka,104693451,POF2,1,min,291.079,μmol/L,Humid,25.654,deg,14608,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34914.97,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:10:31,2,Luka,104693451,POF2,1.167,min,291.251,μmol/L,Humid,25.648,deg,14610,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34921.67,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:10:41,2,Luka,104693451,POF2,1.333,min,290.846,μmol/L,Humid,25.66,deg,14609,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34922.51,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:10:51,2,Luka,104693451,POF2,1.5,min,292.196,μmol/L,Humid,25.613,deg,14606,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34920.6,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:11:01,2,Luka,104693451,POF2,1.667,min,291.079,μmol/L,Humid,25.654,deg,14613,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34915.35,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:11:11,2,Luka,104693451,POF2,1.833,min,290.785,μmol/L,Humid,25.66,deg,14609,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34920.67,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:11:21,2,Luka,104693451,POF2,2,min,291.018,μmol/L,Humid,25.654,deg,14614,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34917.41,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.0,Sample,1,0,06/29/2022,13:11:31,2,Luka,104693451,POF2,2.167,min,290.699,μmol/L,Humid,25.663,deg,14618,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,34916.66,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
